,API,F0,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
85,[0.],967.2242243259274,10639.466467585202,4836.121121629637,RP,[0.001],0.1,0.01,500000.0,40.69583774187444,Zilany2014,Zilany2014,40.0,51.0,40.0,1.1171973284969603,none
86,[0.],967.2242243259274,10639.466467585202,4836.121121629637,RP,[0.001],0.1,0.01,500000.0,50.69583774187444,Zilany2014,Zilany2014,40.0,51.0,50.0,1.812237476306675,none
87,[0.],967.2242243259274,10639.466467585202,4836.121121629637,RP,[0.001],0.1,0.01,500000.0,60.69583774187444,Zilany2014,Zilany2014,40.0,51.0,60.0,4.074972546507837,none
88,[0.],967.2242243259274,10639.466467585202,4836.121121629637,RP,[0.001],0.1,0.01,500000.0,70.69583774187444,Zilany2014,Zilany2014,40.0,51.0,70.0,5.023777804835804,none
89,[0.],967.2242243259274,10639.466467585202,4836.121121629637,RP,[0.001],0.1,0.01,500000.0,80.69583774187444,Zilany2014,Zilany2014,40.0,51.0,80.0,4.374752329370139,none
90,[0.],1068.9580038829843,11758.538042712828,5344.7900194149215,RP,[0.001],0.1,0.01,500000.0,42.67751829487255,Zilany2014,Zilany2014,40.0,51.0,40.0,1.2188754971189668,none
91,[0.],1068.9580038829843,11758.538042712828,5344.7900194149215,RP,[0.001],0.1,0.01,500000.0,52.67751829487255,Zilany2014,Zilany2014,40.0,51.0,50.0,2.1736593162453874,none
92,[0.],1068.9580038829843,11758.538042712828,5344.7900194149215,RP,[0.001],0.1,0.01,500000.0,62.67751829487255,Zilany2014,Zilany2014,40.0,51.0,60.0,5.569338818382827,none
93,[0.],1068.9580038829843,11758.538042712828,5344.7900194149215,RP,[0.001],0.1,0.01,500000.0,72.67751829487254,Zilany2014,Zilany2014,40.0,51.0,70.0,3.639072748817616,none
94,[0.],1068.9580038829843,11758.538042712828,5344.7900194149215,RP,[0.001],0.1,0.01,500000.0,82.67751829487254,Zilany2014,Zilany2014,40.0,51.0,80.0,8.928983387027278,none
95,[0.],1181.3922618220581,12995.314880042639,5906.961309110291,RP,[0.001],0.1,0.01,500000.0,44.97720817264995,Zilany2014,Zilany2014,40.0,51.0,40.0,1.340924666005992,none
96,[0.],1181.3922618220581,12995.314880042639,5906.961309110291,RP,[0.001],0.1,0.01,500000.0,54.97720817264995,Zilany2014,Zilany2014,40.0,51.0,50.0,2.674353878976418,none
97,[0.],1181.3922618220581,12995.314880042639,5906.961309110291,RP,[0.001],0.1,0.01,500000.0,64.97720817264995,Zilany2014,Zilany2014,40.0,51.0,60.0,7.422472620476776,none
98,[0.],1181.3922618220581,12995.314880042639,5906.961309110291,RP,[0.001],0.1,0.01,500000.0,74.97720817264995,Zilany2014,Zilany2014,40.0,51.0,70.0,11.680465698719512,none
99,[0.],1181.3922618220581,12995.314880042639,5906.961309110291,RP,[0.001],0.1,0.01,500000.0,84.97720817264995,Zilany2014,Zilany2014,40.0,51.0,80.0,9.373985952460822,none
100,[0.],1305.6524870230744,14362.177357253819,6528.262435115372,RP,[0.001],0.1,0.01,500000.0,46.99566586349379,Zilany2014,Zilany2014,40.0,51.0,40.0,1.4930227867288894,none
101,[0.],1305.6524870230744,14362.177357253819,6528.262435115372,RP,[0.001],0.1,0.01,500000.0,56.99566586349379,Zilany2014,Zilany2014,40.0,51.0,50.0,3.3492229738633172,none
102,[0.],1305.6524870230744,14362.177357253819,6528.262435115372,RP,[0.001],0.1,0.01,500000.0,66.9956658634938,Zilany2014,Zilany2014,40.0,51.0,60.0,9.54379429742041,none
103,[0.],1305.6524870230744,14362.177357253819,6528.262435115372,RP,[0.001],0.1,0.01,500000.0,76.9956658634938,Zilany2014,Zilany2014,40.0,51.0,70.0,11.79949653369917,none
104,[0.],1305.6524870230744,14362.177357253819,6528.262435115372,RP,[0.001],0.1,0.01,500000.0,86.9956658634938,Zilany2014,Zilany2014,40.0,51.0,80.0,7.122086300712137,none
105,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,RP,[0.001],0.1,0.01,500000.0,48.865164487789535,Zilany2014,Zilany2014,40.0,51.0,40.0,1.59404111124641,none
106,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,RP,[0.001],0.1,0.01,500000.0,58.865164487789535,Zilany2014,Zilany2014,40.0,51.0,50.0,4.07751876517727,none
107,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,RP,[0.001],0.1,0.01,500000.0,68.86516448778953,Zilany2014,Zilany2014,40.0,51.0,60.0,13.638439999875356,none
108,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,RP,[0.001],0.1,0.01,500000.0,78.86516448778953,Zilany2014,Zilany2014,40.0,51.0,70.0,18.950499130235652,none
109,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,RP,[0.001],0.1,0.01,500000.0,88.86516448778953,Zilany2014,Zilany2014,40.0,51.0,80.0,7.412838478970629,none
110,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,RP,[0.001],0.1,0.01,500000.0,50.73619056988742,Zilany2014,Zilany2014,40.0,51.0,40.0,1.7134564811771442,none
111,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,RP,[0.001],0.1,0.01,500000.0,60.73619056988742,Zilany2014,Zilany2014,40.0,51.0,50.0,4.485414492552179,none
112,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,RP,[0.001],0.1,0.01,500000.0,70.73619056988741,Zilany2014,Zilany2014,40.0,51.0,60.0,17.058325773077804,none
113,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,RP,[0.001],0.1,0.01,500000.0,80.73619056988741,Zilany2014,Zilany2014,40.0,51.0,70.0,21.69004692798899,none
114,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,RP,[0.001],0.1,0.01,500000.0,90.73619056988741,Zilany2014,Zilany2014,40.0,51.0,80.0,9.50244333690834,none
115,[0.],1762.495576511835,19387.451341630185,8812.477882559175,RP,[0.001],0.1,0.01,500000.0,52.594091411120644,Zilany2014,Zilany2014,40.0,51.0,40.0,1.8998187389046222,none
116,[0.],1762.495576511835,19387.451341630185,8812.477882559175,RP,[0.001],0.1,0.01,500000.0,62.594091411120644,Zilany2014,Zilany2014,40.0,51.0,50.0,4.387272459522513,none
117,[0.],1762.495576511835,19387.451341630185,8812.477882559175,RP,[0.001],0.1,0.01,500000.0,72.59409141112064,Zilany2014,Zilany2014,40.0,51.0,60.0,18.296995169811126,none
118,[0.],1762.495576511835,19387.451341630185,8812.477882559175,RP,[0.001],0.1,0.01,500000.0,82.59409141112064,Zilany2014,Zilany2014,40.0,51.0,70.0,29.172758707995182,none
119,[0.],1762.495576511835,19387.451341630185,8812.477882559175,RP,[0.001],0.1,0.01,500000.0,92.59409141112064,Zilany2014,Zilany2014,40.0,51.0,80.0,20.607687095582193,none
