,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
40,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,AI,[0.001 0.001],0.1,0.01,5186.605761936543,500000.0,[50.20151847],Heinz2001,Heinz2001,40.0,40.0,30.0,0.2278763002469567,level
41,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,AI,[0.001 0.001],0.1,0.01,5186.605761936543,500000.0,[55.39147728],Heinz2001,Heinz2001,40.0,40.0,40.0,0.19680406034728062,level
42,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,AI,[0.001 0.001],0.1,0.01,5732.139045702194,500000.0,[40.03967521],Heinz2001,Heinz2001,40.0,40.0,20.0,0.4134384679685254,level
43,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,AI,[0.001 0.001],0.1,0.01,5732.139045702194,500000.0,[50.2784285],Heinz2001,Heinz2001,40.0,40.0,30.0,0.3477848992220186,level
44,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,AI,[0.001 0.001],0.1,0.01,5732.139045702194,500000.0,[55.93019626],Heinz2001,Heinz2001,40.0,40.0,40.0,0.2862433242909325,level
45,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,AI,[0.001 0.001],0.1,0.01,6335.052160778766,500000.0,[36.90290352],Heinz2001,Heinz2001,40.0,40.0,20.0,0.688547008743768,level
46,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,AI,[0.001 0.001],0.1,0.01,6335.052160778766,500000.0,[46.09542984],Heinz2001,Heinz2001,40.0,40.0,30.0,0.5462331657458559,level
47,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,AI,[0.001 0.001],0.1,0.01,6335.052160778766,500000.0,[55.29594925],Heinz2001,Heinz2001,40.0,40.0,40.0,0.39268186921185144,level
48,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,AI,[0.001 0.001],0.1,0.01,7001.38038519464,500000.0,[36.77674512],Heinz2001,Heinz2001,40.0,40.0,20.0,1.0186944166946703,level
49,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,AI,[0.001 0.001],0.1,0.01,7001.38038519464,500000.0,[48.4209856],Heinz2001,Heinz2001,40.0,40.0,30.0,0.8485416084322207,level
50,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,AI,[0.001 0.001],0.1,0.01,7001.38038519464,500000.0,[56.21576824],Heinz2001,Heinz2001,40.0,40.0,40.0,0.6932746593336542,level
51,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,AI,[0.001 0.001],0.1,0.01,7737.793794607419,500000.0,[39.9002747],Heinz2001,Heinz2001,40.0,40.0,20.0,1.702556363804012,level
52,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,AI,[0.001 0.001],0.1,0.01,7737.793794607419,500000.0,[45.76868288],Heinz2001,Heinz2001,40.0,40.0,30.0,1.3866386149729095,level
53,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,AI,[0.001 0.001],0.1,0.01,7737.793794607419,500000.0,[55.51389669],Heinz2001,Heinz2001,40.0,40.0,40.0,1.0152304341326392,level
54,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,AI,[0.001 0.001],0.1,0.01,8551.664031063874,500000.0,[35.67821174],Heinz2001,Heinz2001,40.0,40.0,20.0,2.850297656598613,level
55,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,AI,[0.001 0.001],0.1,0.01,8551.664031063874,500000.0,[49.04031198],Heinz2001,Heinz2001,40.0,40.0,30.0,2.318750995141079,level
56,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,AI,[0.001 0.001],0.1,0.01,8551.664031063874,500000.0,[58.84777829],Heinz2001,Heinz2001,40.0,40.0,40.0,1.228383988670915,level
57,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,AI,[0.001 0.001],0.1,0.01,9451.138094576465,500000.0,[40.0402648],Heinz2001,Heinz2001,40.0,40.0,20.0,4.721756827244892,level
58,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,AI,[0.001 0.001],0.1,0.01,9451.138094576465,500000.0,[47.99487195],Heinz2001,Heinz2001,40.0,40.0,30.0,3.923249590245321,level
59,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,AI,[0.001 0.001],0.1,0.01,9451.138094576465,500000.0,[58.17126337],Heinz2001,Heinz2001,40.0,40.0,40.0,0.5943586264720333,level
60,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,AI,[0.001 0.001],0.1,0.01,10445.219896184595,500000.0,[40.40619096],Heinz2001,Heinz2001,40.0,40.0,20.0,7.867876659560255,level
61,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,AI,[0.001 0.001],0.1,0.01,10445.219896184595,500000.0,[46.64000615],Heinz2001,Heinz2001,40.0,40.0,30.0,5.434401873606471,level
62,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,AI,[0.001 0.001],0.1,0.01,10445.219896184595,500000.0,[57.35409726],Heinz2001,Heinz2001,40.0,40.0,40.0,0.32396238903986346,level
63,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,AI,[0.001 0.001],0.1,0.01,11543.860388862475,500000.0,[36.39825576],Heinz2001,Heinz2001,40.0,40.0,20.0,12.563889701155714,level
64,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,AI,[0.001 0.001],0.1,0.01,11543.860388862475,500000.0,[47.89542421],Heinz2001,Heinz2001,40.0,40.0,30.0,9.690074548221673,level
65,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,AI,[0.001 0.001],0.1,0.01,11543.860388862475,500000.0,[55.41412841],Heinz2001,Heinz2001,40.0,40.0,40.0,1.9022539764050828,level
66,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,AI,[0.001 0.001],0.1,0.01,12758.057178501851,500000.0,[38.9710422],Heinz2001,Heinz2001,40.0,40.0,20.0,17.639465689915184,level
67,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,AI,[0.001 0.001],0.1,0.01,12758.057178501851,500000.0,[47.96188301],Heinz2001,Heinz2001,40.0,40.0,30.0,4.626676862943138,level
68,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,AI,[0.001 0.001],0.1,0.01,12758.057178501851,500000.0,[56.23216005],Heinz2001,Heinz2001,40.0,40.0,40.0,0.8938017690336925,level
69,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,AI,[0.001 0.001],0.1,0.01,14099.96461209468,500000.0,[36.09917142],Heinz2001,Heinz2001,40.0,40.0,20.0,22.7842668904187,level
70,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,AI,[0.001 0.001],0.1,0.01,14099.96461209468,500000.0,[50.9349249],Heinz2001,Heinz2001,40.0,40.0,30.0,16.93133574701912,level
71,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,AI,[0.001 0.001],0.1,0.01,14099.96461209468,500000.0,[56.9086429],Heinz2001,Heinz2001,40.0,40.0,40.0,0.9504851039719839,level
