,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
43,[0.],8598.208568553291,2866.069522851097,AI,[0.001],0.1,0.01,5732.139045702194,1000000.0,47.90565767089101,Heinz2001,Heinz2001,40.0,40.0,30.0,0.35013804070766136,none
44,[0.],8598.208568553291,2866.069522851097,AI,[0.001],0.1,0.01,5732.139045702194,1000000.0,57.90565767089101,Heinz2001,Heinz2001,40.0,40.0,40.0,0.2944026860576371,none
45,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,1000000.0,37.92219396501764,Heinz2001,Heinz2001,40.0,40.0,20.0,0.661172339836273,none
46,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,1000000.0,47.92219396501764,Heinz2001,Heinz2001,40.0,40.0,30.0,0.5383485003043824,none
47,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,1000000.0,57.92219396501764,Heinz2001,Heinz2001,40.0,40.0,40.0,0.45273714921294267,none
48,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,1000000.0,37.92984240473501,Heinz2001,Heinz2001,40.0,40.0,20.0,1.0482357414567876,none
49,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,1000000.0,47.92984240473501,Heinz2001,Heinz2001,40.0,40.0,30.0,0.8539778554090208,none
50,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,1000000.0,57.92984240473501,Heinz2001,Heinz2001,40.0,40.0,40.0,0.7179829650575407,none
51,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,1000000.0,37.93326042881357,Heinz2001,Heinz2001,40.0,40.0,20.0,1.7089749779365637,none
52,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,1000000.0,47.93326042881357,Heinz2001,Heinz2001,40.0,40.0,30.0,1.3936198452149027,none
53,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,1000000.0,57.93326042881357,Heinz2001,Heinz2001,40.0,40.0,40.0,1.1727585098824351,none
54,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,1000000.0,37.9349565625874,Heinz2001,Heinz2001,40.0,40.0,20.0,2.8487018621258784,none
55,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,1000000.0,47.9349565625874,Heinz2001,Heinz2001,40.0,40.0,30.0,2.3280282594705675,none
56,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,1000000.0,57.9349565625874,Heinz2001,Heinz2001,40.0,40.0,40.0,1.933901216551341,none
57,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,1000000.0,37.93567429329934,Heinz2001,Heinz2001,40.0,40.0,20.0,4.801512719206725,none
58,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,1000000.0,47.93567429329934,Heinz2001,Heinz2001,40.0,40.0,30.0,3.9436326983181704,none
59,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,1000000.0,57.93567429329934,Heinz2001,Heinz2001,40.0,40.0,40.0,2.7557083123727097,none
60,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,1000000.0,37.93582763958207,Heinz2001,Heinz2001,40.0,40.0,20.0,7.997223745230086,none
61,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,1000000.0,47.93582763958207,Heinz2001,Heinz2001,40.0,40.0,30.0,6.643178954439617,none
62,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,1000000.0,57.93582763958207,Heinz2001,Heinz2001,40.0,40.0,40.0,4.574540303159151,none
63,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,1000000.0,37.9358269497419,Heinz2001,Heinz2001,40.0,40.0,20.0,12.627496474893773,none
64,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,1000000.0,47.9358269497419,Heinz2001,Heinz2001,40.0,40.0,30.0,10.71900184082131,none
65,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,1000000.0,57.9358269497419,Heinz2001,Heinz2001,40.0,40.0,40.0,6.765695667582291,none
66,[0.],19137.085767752775,6379.0285892509255,AI,[0.001],0.1,0.01,12758.057178501851,1000000.0,37.9359610391039,Heinz2001,Heinz2001,40.0,40.0,20.0,17.99765768186178,none
67,[0.],19137.085767752775,6379.0285892509255,AI,[0.001],0.1,0.01,12758.057178501851,1000000.0,47.9359610391039,Heinz2001,Heinz2001,40.0,40.0,30.0,15.737376423047522,none
68,[0.],19137.085767752775,6379.0285892509255,AI,[0.001],0.1,0.01,12758.057178501851,1000000.0,57.9359610391039,Heinz2001,Heinz2001,40.0,40.0,40.0,12.807566421226996,none
69,[0.],21149.94691814202,7049.98230604734,AI,[0.001],0.1,0.01,14099.96461209468,1000000.0,37.93628841703492,Heinz2001,Heinz2001,40.0,40.0,20.0,22.873321965261738,none
70,[0.],21149.94691814202,7049.98230604734,AI,[0.001],0.1,0.01,14099.96461209468,1000000.0,47.93628841703492,Heinz2001,Heinz2001,40.0,40.0,30.0,20.493145464640683,none
71,[0.],21149.94691814202,7049.98230604734,AI,[0.001],0.1,0.01,14099.96461209468,1000000.0,57.93628841703492,Heinz2001,Heinz2001,40.0,40.0,40.0,0.7870097701123877,none
