,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
31,[0.],5763.337624100281,1921.11254136676,AI,[0.001],0.1,0.01,3842.22508273352,1250000.0,47.52872377209741,Heinz2001,Heinz2001,40.0,72.0,30.0,0.06513388113194393,none
32,[0.],5763.337624100281,1921.11254136676,AI,[0.001],0.1,0.01,3842.22508273352,1250000.0,57.52872377209741,Heinz2001,Heinz2001,40.0,72.0,40.0,0.05465910847769837,none
33,[0.],6369.5322422838035,2123.1774140946013,AI,[0.001],0.1,0.01,4246.354828189203,1250000.0,37.692465385188825,Heinz2001,Heinz2001,40.0,72.0,20.0,0.10824377057201445,none
34,[0.],6369.5322422838035,2123.1774140946013,AI,[0.001],0.1,0.01,4246.354828189203,1250000.0,47.692465385188825,Heinz2001,Heinz2001,40.0,72.0,30.0,0.08768154686637136,none
35,[0.],6369.5322422838035,2123.1774140946013,AI,[0.001],0.1,0.01,4246.354828189203,1250000.0,57.692465385188825,Heinz2001,Heinz2001,40.0,72.0,40.0,0.07365743363046436,none
36,[0.],7039.487122156315,2346.4957073854384,AI,[0.001],0.1,0.01,4692.991414770877,1250000.0,37.80056044509692,Heinz2001,Heinz2001,40.0,72.0,20.0,0.15018209867186955,none
37,[0.],7039.487122156315,2346.4957073854384,AI,[0.001],0.1,0.01,4692.991414770877,1250000.0,47.80056044509692,Heinz2001,Heinz2001,40.0,72.0,30.0,0.12196490798838339,none
38,[0.],7039.487122156315,2346.4957073854384,AI,[0.001],0.1,0.01,4692.991414770877,1250000.0,57.80056044509692,Heinz2001,Heinz2001,40.0,72.0,40.0,0.10250773228699785,none
39,[0.],7779.908642904815,2593.3028809682714,AI,[0.001],0.1,0.01,5186.605761936543,1250000.0,37.869024043681044,Heinz2001,Heinz2001,40.0,72.0,20.0,0.21571246653301016,none
40,[0.],7779.908642904815,2593.3028809682714,AI,[0.001],0.1,0.01,5186.605761936543,1250000.0,47.869024043681044,Heinz2001,Heinz2001,40.0,72.0,30.0,0.1754239663094463,none
41,[0.],7779.908642904815,2593.3028809682714,AI,[0.001],0.1,0.01,5186.605761936543,1250000.0,57.869024043681044,Heinz2001,Heinz2001,40.0,72.0,40.0,0.1474759616923478,none
42,[0.],8598.208568553291,2866.069522851097,AI,[0.001],0.1,0.01,5732.139045702194,1250000.0,37.90565767089101,Heinz2001,Heinz2001,40.0,72.0,20.0,0.3206639560558707,none
43,[0.],8598.208568553291,2866.069522851097,AI,[0.001],0.1,0.01,5732.139045702194,1250000.0,47.90565767089101,Heinz2001,Heinz2001,40.0,72.0,30.0,0.2609679083006172,none
44,[0.],8598.208568553291,2866.069522851097,AI,[0.001],0.1,0.01,5732.139045702194,1250000.0,57.90565767089101,Heinz2001,Heinz2001,40.0,72.0,40.0,0.2194277459809865,none
45,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,1250000.0,37.92219396501764,Heinz2001,Heinz2001,40.0,72.0,20.0,0.49276686156503124,none
46,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,1250000.0,47.92219396501764,Heinz2001,Heinz2001,40.0,72.0,30.0,0.40122963019116,none
47,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,1250000.0,57.92219396501764,Heinz2001,Heinz2001,40.0,72.0,40.0,0.33743555252790475,none
48,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,1250000.0,37.92984240473501,Heinz2001,Heinz2001,40.0,72.0,20.0,0.7811983599472444,none
49,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,1250000.0,47.92984240473501,Heinz2001,Heinz2001,40.0,72.0,30.0,0.6364313993836904,none
50,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,1250000.0,57.92984240473501,Heinz2001,Heinz2001,40.0,72.0,40.0,0.5354764387542847,none
51,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,1250000.0,37.93326042881357,Heinz2001,Heinz2001,40.0,72.0,20.0,1.2735226245683249,none
52,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,1250000.0,47.93326042881357,Heinz2001,Heinz2001,40.0,72.0,30.0,1.0385268321925567,none
53,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,1250000.0,57.93326042881357,Heinz2001,Heinz2001,40.0,72.0,40.0,0.8746827510721532,none
54,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,1250000.0,37.9349565625874,Heinz2001,Heinz2001,40.0,72.0,20.0,2.122656665433593,none
55,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,1250000.0,47.9349565625874,Heinz2001,Heinz2001,40.0,72.0,30.0,1.7346933780119014,none
56,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,1250000.0,57.9349565625874,Heinz2001,Heinz2001,40.0,72.0,40.0,1.4589873471997046,none
57,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,1250000.0,37.93567429329934,Heinz2001,Heinz2001,40.0,72.0,20.0,3.5774075196945527,none
58,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,1250000.0,47.93567429329934,Heinz2001,Heinz2001,40.0,72.0,30.0,2.938234133818575,none
59,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,1250000.0,57.93567429329934,Heinz2001,Heinz2001,40.0,72.0,40.0,2.441647062267623,none
60,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,1250000.0,37.93582763958207,Heinz2001,Heinz2001,40.0,72.0,20.0,5.957916053406626,none
61,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,1250000.0,47.93582763958207,Heinz2001,Heinz2001,40.0,72.0,30.0,4.949087429747993,none
62,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,1250000.0,57.93582763958207,Heinz2001,Heinz2001,40.0,72.0,40.0,4.071010058345538,none
63,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,1250000.0,37.9358269497419,Heinz2001,Heinz2001,40.0,72.0,20.0,9.407401350222319,none
64,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,1250000.0,47.9358269497419,Heinz2001,Heinz2001,40.0,72.0,30.0,7.985280555273034,none
65,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,1250000.0,57.9358269497419,Heinz2001,Heinz2001,40.0,72.0,40.0,5.50802465175079,none
66,[0.],19137.085767752775,6379.0285892509255,AI,[0.001],0.1,0.01,12758.057178501851,1250000.0,37.9359610391039,Heinz2001,Heinz2001,40.0,72.0,20.0,13.40943895070617,none
67,[0.],19137.085767752775,6379.0285892509255,AI,[0.001],0.1,0.01,12758.057178501851,1250000.0,47.9359610391039,Heinz2001,Heinz2001,40.0,72.0,30.0,11.72469676507254,none
68,[0.],19137.085767752775,6379.0285892509255,AI,[0.001],0.1,0.01,12758.057178501851,1250000.0,57.9359610391039,Heinz2001,Heinz2001,40.0,72.0,40.0,2.155664952210764,none
69,[0.],21149.94691814202,7049.98230604734,AI,[0.001],0.1,0.01,14099.96461209468,1250000.0,37.93628841703492,Heinz2001,Heinz2001,40.0,72.0,20.0,17.044826901200214,none
70,[0.],21149.94691814202,7049.98230604734,AI,[0.001],0.1,0.01,14099.96461209468,1250000.0,47.93628841703492,Heinz2001,Heinz2001,40.0,72.0,30.0,15.286553615035125,none
71,[0.],21149.94691814202,7049.98230604734,AI,[0.001],0.1,0.01,14099.96461209468,1250000.0,57.93628841703492,Heinz2001,Heinz2001,40.0,72.0,40.0,9.415983200369405,none
