,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
21,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,200000.0,28.700873207735263,Zilany2014,Zilany2014,40.0,72.0,20.0,3.826261567440104,none
22,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,200000.0,38.70087320773526,Zilany2014,Zilany2014,40.0,72.0,30.0,3.8769661773719943,none
23,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,200000.0,48.70087320773526,Zilany2014,Zilany2014,40.0,72.0,40.0,4.4372489906220896,none
24,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,200000.0,27.243707257190316,Zilany2014,Zilany2014,40.0,72.0,20.0,3.6835882589422027,none
25,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,200000.0,37.243707257190316,Zilany2014,Zilany2014,40.0,72.0,30.0,3.856761239724947,none
26,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,200000.0,47.243707257190316,Zilany2014,Zilany2014,40.0,72.0,40.0,4.400472515579048,none
27,[0.],5214.835141090398,1738.2783803634659,RP,[0.001],0.1,0.01,3476.5567607269318,200000.0,25.825346609990415,Zilany2014,Zilany2014,40.0,72.0,20.0,3.7852655847237613,none
28,[0.],5214.835141090398,1738.2783803634659,RP,[0.001],0.1,0.01,3476.5567607269318,200000.0,35.82534660999041,Zilany2014,Zilany2014,40.0,72.0,30.0,4.066538228271297,none
29,[0.],5214.835141090398,1738.2783803634659,RP,[0.001],0.1,0.01,3476.5567607269318,200000.0,45.82534660999041,Zilany2014,Zilany2014,40.0,72.0,40.0,4.575913448169568,none
30,[0.],5763.337624100281,1921.11254136676,RP,[0.001],0.1,0.01,3842.22508273352,200000.0,24.396579551198933,Zilany2014,Zilany2014,40.0,72.0,20.0,3.9259358289738584,none
31,[0.],5763.337624100281,1921.11254136676,RP,[0.001],0.1,0.01,3842.22508273352,200000.0,34.39657955119893,Zilany2014,Zilany2014,40.0,72.0,30.0,4.301328051390979,none
32,[0.],5763.337624100281,1921.11254136676,RP,[0.001],0.1,0.01,3842.22508273352,200000.0,44.39657955119893,Zilany2014,Zilany2014,40.0,72.0,40.0,4.817265928033616,none
33,[0.],6369.5322422838035,2123.1774140946013,RP,[0.001],0.1,0.01,4246.354828189203,200000.0,22.96831848683961,Zilany2014,Zilany2014,40.0,72.0,20.0,4.118885622125976,none
34,[0.],6369.5322422838035,2123.1774140946013,RP,[0.001],0.1,0.01,4246.354828189203,200000.0,32.96831848683961,Zilany2014,Zilany2014,40.0,72.0,30.0,4.561390701424415,none
35,[0.],6369.5322422838035,2123.1774140946013,RP,[0.001],0.1,0.01,4246.354828189203,200000.0,42.96831848683961,Zilany2014,Zilany2014,40.0,72.0,40.0,5.142257983460955,none
36,[0.],7039.487122156315,2346.4957073854384,RP,[0.001],0.1,0.01,4692.991414770877,200000.0,21.603993096175458,Zilany2014,Zilany2014,40.0,72.0,20.0,4.322234570823051,none
37,[0.],7039.487122156315,2346.4957073854384,RP,[0.001],0.1,0.01,4692.991414770877,200000.0,31.603993096175458,Zilany2014,Zilany2014,40.0,72.0,30.0,4.902278324516489,none
38,[0.],7039.487122156315,2346.4957073854384,RP,[0.001],0.1,0.01,4692.991414770877,200000.0,41.60399309617546,Zilany2014,Zilany2014,40.0,72.0,40.0,5.524309111628529,none
39,[0.],7779.908642904815,2593.3028809682714,RP,[0.001],0.1,0.01,5186.605761936543,200000.0,20.506141534002488,Zilany2014,Zilany2014,40.0,72.0,20.0,4.54444025023743,none
40,[0.],7779.908642904815,2593.3028809682714,RP,[0.001],0.1,0.01,5186.605761936543,200000.0,30.506141534002488,Zilany2014,Zilany2014,40.0,72.0,30.0,5.244693785648054,none
41,[0.],7779.908642904815,2593.3028809682714,RP,[0.001],0.1,0.01,5186.605761936543,200000.0,40.50614153400249,Zilany2014,Zilany2014,40.0,72.0,40.0,5.921864302029264,none
42,[0.],8598.208568553291,2866.069522851097,RP,[0.001],0.1,0.01,5732.139045702194,200000.0,19.87458796405344,Zilany2014,Zilany2014,40.0,72.0,20.0,4.759215031766012,none
43,[0.],8598.208568553291,2866.069522851097,RP,[0.001],0.1,0.01,5732.139045702194,200000.0,29.87458796405344,Zilany2014,Zilany2014,40.0,72.0,30.0,5.617288737071788,none
44,[0.],8598.208568553291,2866.069522851097,RP,[0.001],0.1,0.01,5732.139045702194,200000.0,39.87458796405344,Zilany2014,Zilany2014,40.0,72.0,40.0,6.356962307125164,none
45,[0.],9502.578241168148,3167.526080389383,RP,[0.001],0.1,0.01,6335.052160778766,200000.0,19.636352236832014,Zilany2014,Zilany2014,40.0,72.0,20.0,4.919609535607122,none
46,[0.],9502.578241168148,3167.526080389383,RP,[0.001],0.1,0.01,6335.052160778766,200000.0,29.636352236832014,Zilany2014,Zilany2014,40.0,72.0,30.0,5.926979530484132,none
47,[0.],9502.578241168148,3167.526080389383,RP,[0.001],0.1,0.01,6335.052160778766,200000.0,39.63635223683202,Zilany2014,Zilany2014,40.0,72.0,40.0,6.9693730148374184,none
48,[0.],10502.070577791961,3500.69019259732,RP,[0.001],0.1,0.01,7001.38038519464,200000.0,19.7611214338582,Zilany2014,Zilany2014,40.0,72.0,20.0,5.04065428548952,none
49,[0.],10502.070577791961,3500.69019259732,RP,[0.001],0.1,0.01,7001.38038519464,200000.0,29.7611214338582,Zilany2014,Zilany2014,40.0,72.0,30.0,6.294371827198791,none
50,[0.],10502.070577791961,3500.69019259732,RP,[0.001],0.1,0.01,7001.38038519464,200000.0,39.7611214338582,Zilany2014,Zilany2014,40.0,72.0,40.0,7.511524529395007,none
51,[0.],11606.690691911128,3868.8968973037095,RP,[0.001],0.1,0.01,7737.793794607419,200000.0,20.695837741874442,Zilany2014,Zilany2014,40.0,72.0,20.0,5.349939032675643,none
52,[0.],11606.690691911128,3868.8968973037095,RP,[0.001],0.1,0.01,7737.793794607419,200000.0,30.695837741874442,Zilany2014,Zilany2014,40.0,72.0,30.0,6.693828426034626,none
53,[0.],11606.690691911128,3868.8968973037095,RP,[0.001],0.1,0.01,7737.793794607419,200000.0,40.69583774187444,Zilany2014,Zilany2014,40.0,72.0,40.0,8.105832893627037,none
54,[0.],12827.49604659581,4275.832015531937,RP,[0.001],0.1,0.01,8551.664031063874,200000.0,22.677518294872545,Zilany2014,Zilany2014,40.0,72.0,20.0,5.68593124616174,none
55,[0.],12827.49604659581,4275.832015531937,RP,[0.001],0.1,0.01,8551.664031063874,200000.0,32.67751829487255,Zilany2014,Zilany2014,40.0,72.0,30.0,7.196638407705401,none
56,[0.],12827.49604659581,4275.832015531937,RP,[0.001],0.1,0.01,8551.664031063874,200000.0,42.67751829487255,Zilany2014,Zilany2014,40.0,72.0,40.0,8.595849137124105,none
57,[0.],14176.707141864697,4725.5690472882325,RP,[0.001],0.1,0.01,9451.138094576465,200000.0,24.977208172649956,Zilany2014,Zilany2014,40.0,72.0,20.0,6.07982968605443,none
58,[0.],14176.707141864697,4725.5690472882325,RP,[0.001],0.1,0.01,9451.138094576465,200000.0,34.97720817264995,Zilany2014,Zilany2014,40.0,72.0,30.0,7.717582469201321,none
59,[0.],14176.707141864697,4725.5690472882325,RP,[0.001],0.1,0.01,9451.138094576465,200000.0,44.97720817264995,Zilany2014,Zilany2014,40.0,72.0,40.0,9.264177260027346,none
60,[0.],15667.829844276894,5222.609948092298,RP,[0.001],0.1,0.01,10445.219896184595,200000.0,26.99566586349379,Zilany2014,Zilany2014,40.0,72.0,20.0,6.4416032330965844,none
61,[0.],15667.829844276894,5222.609948092298,RP,[0.001],0.1,0.01,10445.219896184595,200000.0,36.99566586349379,Zilany2014,Zilany2014,40.0,72.0,30.0,8.224943730031892,none
62,[0.],15667.829844276894,5222.609948092298,RP,[0.001],0.1,0.01,10445.219896184595,200000.0,46.99566586349379,Zilany2014,Zilany2014,40.0,72.0,40.0,10.125624789065057,none
63,[0.],17315.79058329371,5771.930194431237,RP,[0.001],0.1,0.01,11543.860388862475,200000.0,28.865164487789535,Zilany2014,Zilany2014,40.0,72.0,20.0,6.856794459047159,none
64,[0.],17315.79058329371,5771.930194431237,RP,[0.001],0.1,0.01,11543.860388862475,200000.0,38.865164487789535,Zilany2014,Zilany2014,40.0,72.0,30.0,8.763043819105201,none
65,[0.],17315.79058329371,5771.930194431237,RP,[0.001],0.1,0.01,11543.860388862475,200000.0,48.865164487789535,Zilany2014,Zilany2014,40.0,72.0,40.0,10.90544831273749,none
66,[0.],19137.085767752775,6379.0285892509255,RP,[0.001],0.1,0.01,12758.057178501851,200000.0,30.73619056988742,Zilany2014,Zilany2014,40.0,72.0,20.0,7.412702861730455,none
67,[0.],19137.085767752775,6379.0285892509255,RP,[0.001],0.1,0.01,12758.057178501851,200000.0,40.73619056988742,Zilany2014,Zilany2014,40.0,72.0,30.0,9.497198586817728,none
68,[0.],19137.085767752775,6379.0285892509255,RP,[0.001],0.1,0.01,12758.057178501851,200000.0,50.73619056988742,Zilany2014,Zilany2014,40.0,72.0,40.0,11.628503729340853,none
69,[0.],21149.94691814202,7049.98230604734,RP,[0.001],0.1,0.01,14099.96461209468,200000.0,32.594091411120644,Zilany2014,Zilany2014,40.0,72.0,20.0,8.163771478123287,none
70,[0.],21149.94691814202,7049.98230604734,RP,[0.001],0.1,0.01,14099.96461209468,200000.0,42.594091411120644,Zilany2014,Zilany2014,40.0,72.0,30.0,10.577417555584503,none
71,[0.],21149.94691814202,7049.98230604734,RP,[0.001],0.1,0.01,14099.96461209468,200000.0,52.594091411120644,Zilany2014,Zilany2014,40.0,72.0,40.0,12.512223816770444,none
